# Instrument-source: 'phonon_Dorothy_modified-2.instr'
# Date: Mon Mar 13 11 49 2023
# Ncount: 100000
# Numpoints: 80
# Param: E = 0
# type: multiarray_1d(80)
# title: Scan of E
# xlabel: 'E'
# ylabel: 'Intensity'
# xvars: E
# yvars: (l_monitor_before_mono_I,l_monitor_before_mono_ERR) (l_monitor_after_mono_I,l_monitor_after_mono_ERR) (l_monitor_before_sam_I,l_monitor_before_sam_ERR) (e_monitor_before_sam_I,e_monitor_before_sam_ERR) (psd_monitoraftersample_I,psd_monitoraftersample_ERR) (e_monitor_beforeana_I,e_monitor_beforeana_ERR) (psd_monitor_I,psd_monitor_ERR)
# xlimits: 0 10
# filename: mccode.dat
# variables: E l_monitor_before_mono_I l_monitor_before_mono_ERR l_monitor_after_mono_I l_monitor_after_mono_ERR l_monitor_before_sam_I l_monitor_before_sam_ERR e_monitor_before_sam_I e_monitor_before_sam_ERR psd_monitoraftersample_I psd_monitoraftersample_ERR e_monitor_beforeana_I e_monitor_beforeana_ERR psd_monitor_I psd_monitor_ERR
0 1.2895E+13 4.08232E+10 9.96457E+11 1.01073E+10 5.20112E+11 6.14249E+9 5.19388E+11 6.13785E+9 6.83412E+6 144125 0 0 93.8728 93.448
0.1265822784810126582278481013 1.31147E+13 4.15188E+10 1.00379E+12 1.02151E+10 5.17099E+11 6.14592E+9 5.16631E+11 6.1428E+9 6.72931E+6 139670 0 0 68.801 68.801
0.2531645569620253164556962025 1.33321E+13 4.22071E+10 1.00671E+12 1.03335E+10 5.25233E+11 6.27182E+9 5.24502E+11 6.26682E+9 7.09042E+6 146544 0 0 20.2683 20.2683
0.3797468354430379746835443038 1.35486E+13 4.28925E+10 1.04427E+12 1.05951E+10 5.44686E+11 6.43093E+9 5.44096E+11 6.42807E+9 6.65217E+6 144838 0 0 31.5024 31.5024
0.5063291139240506329113924051 1.37677E+13 4.35866E+10 1.03944E+12 1.06574E+10 5.4103E+11 6.45881E+9 5.40144E+11 6.45328E+9 7.47919E+6 155569 0 0 0 0
0.6329113924050632911392405063 1.39848E+13 4.42739E+10 1.05135E+12 1.07935E+10 5.46723E+11 6.54116E+9 5.4602E+11 6.53769E+9 7.48564E+6 156240 0 0 0 0
0.7594936708860759493670886076 1.42052E+13 4.49721E+10 1.06933E+12 1.09852E+10 5.57742E+11 6.68471E+9 5.57041E+11 6.68061E+9 7.9791E+6 167016 0 0 0 0
0.8860759493670886075949367089 1.44312E+13 4.56877E+10 1.06137E+12 1.10021E+10 5.47478E+11 6.61202E+9 5.46776E+11 6.60762E+9 7.65611E+6 157618 0 0 0 0
1.012658227848101265822784810 1.46502E+13 4.6381E+10 1.08463E+12 1.12491E+10 5.67388E+11 6.85981E+9 5.66434E+11 6.85409E+9 8.40865E+6 175082 0 0 0 0
1.139240506329113924050632911 1.48774E+13 4.71004E+10 1.11201E+12 1.14664E+10 5.76878E+11 6.9463E+9 5.76045E+11 6.94082E+9 8.42863E+6 174527 0 0 0 0
1.265822784810126582278481013 1.51019E+13 4.78112E+10 1.09746E+12 1.14697E+10 5.70177E+11 6.9242E+9 5.69465E+11 6.92016E+9 7.53766E+6 166412 0 0 0 0
1.392405063291139240506329114 1.5326E+13 4.85211E+10 1.13415E+12 1.1752E+10 5.89019E+11 7.12028E+9 5.87939E+11 7.11311E+9 8.76103E+6 182270 0 0 0 0
1.518987341772151898734177215 1.55526E+13 4.92386E+10 1.13626E+12 1.18323E+10 5.9579E+11 7.19878E+9 5.95095E+11 7.19493E+9 8.5997E+6 183219 0 0 0 0
1.645569620253164556962025316 1.57807E+13 4.99611E+10 1.14876E+12 1.20039E+10 5.97427E+11 7.25798E+9 5.96802E+11 7.25413E+9 8.95346E+6 185488 0 0 0 0
1.772151898734177215189873418 1.6011E+13 5.06898E+10 1.17852E+12 1.22424E+10 6.11785E+11 7.39843E+9 6.10806E+11 7.39222E+9 9.52375E+6 194571 0 0 0 0
1.898734177215189873417721519 1.62396E+13 5.1414E+10 1.19115E+12 1.23959E+10 6.27022E+11 7.56762E+9 6.25912E+11 7.56083E+9 9.6554E+6 199686 0 0 0 0
2.025316455696202531645569620 1.64724E+13 5.21512E+10 1.18821E+12 1.24622E+10 6.22708E+11 7.6034E+9 6.21772E+11 7.59592E+9 1.00754E+7 208954 0 0 0 0
2.151898734177215189873417722 1.67039E+13 5.28839E+10 1.19989E+12 1.26073E+10 6.19777E+11 7.59477E+9 6.19296E+11 7.59206E+9 1.04017E+7 210008 0 0 0 0
2.278481012658227848101265823 1.69364E+13 5.3621E+10 1.21543E+12 1.27725E+10 6.30346E+11 7.71861E+9 6.2954E+11 7.71361E+9 1.1175E+7 221893 0 0 0 0
2.405063291139240506329113924 1.71672E+13 5.43512E+10 1.22126E+12 1.28874E+10 6.32358E+11 7.78858E+9 6.31183E+11 7.78089E+9 1.04832E+7 219873 0 0 0 0
2.531645569620253164556962025 1.73974E+13 5.50799E+10 1.2373E+12 1.30818E+10 6.43963E+11 7.91575E+9 6.43447E+11 7.91304E+9 1.13212E+7 231263 0 0 0 0
2.658227848101265822784810127 1.76342E+13 5.58303E+10 1.25074E+12 1.32188E+10 6.49441E+11 7.98537E+9 6.48671E+11 7.98143E+9 1.05254E+7 224253 0 0 0 0
2.784810126582278481012658228 1.78711E+13 5.65803E+10 1.28512E+12 1.35157E+10 6.72918E+11 8.2308E+9 6.72097E+11 8.22568E+9 1.0766E+7 228823 0 0 0 0
