# Instrument-source: 'phonon_Dorothy_modified2.instr'
# Date: Fri Mar 17 10 00 2023
# Ncount: 100000
# Numpoints: 80
# Param: E = 0
# type: multiarray_1d(80)
# title: Scan of E
# xlabel: 'E'
# ylabel: 'Intensity'
# xvars: E
# yvars: (l_monitor_before_mono_I,l_monitor_before_mono_ERR) (l_monitor_after_mono_I,l_monitor_after_mono_ERR) (l_monitor_before_sam_I,l_monitor_before_sam_ERR) (e_monitor_before_sam_I,e_monitor_before_sam_ERR) (psd_monitoraftersample_I,psd_monitoraftersample_ERR) (e_monitor_beforeana_I,e_monitor_beforeana_ERR) (psd_monitor_I,psd_monitor_ERR)
# xlimits: 0 10
# filename: mccode.dat
# variables: E l_monitor_before_mono_I l_monitor_before_mono_ERR l_monitor_after_mono_I l_monitor_after_mono_ERR l_monitor_before_sam_I l_monitor_before_sam_ERR e_monitor_before_sam_I e_monitor_before_sam_ERR psd_monitoraftersample_I psd_monitoraftersample_ERR e_monitor_beforeana_I e_monitor_beforeana_ERR psd_monitor_I psd_monitor_ERR
0 1.29014E+13 4.08434E+10 9.70547E+11 9.96163E+9 5.11141E+11 6.08254E+9 5.10518E+11 6.07924E+9 7.3105E+9 2.09741E+8 6.48702E+9 2.00181E+8 820488 85363.1
0.1265822784810126582278481013 1.31136E+13 4.15153E+10 1.00088E+12 1.02363E+10 5.33348E+11 6.28998E+9 5.32673E+11 6.28547E+9 6.51978E+9 1.86226E+8 5.72343E+9 1.76269E+8 922481 92401.4
0.2531645569620253164556962025 1.33326E+13 4.22087E+10 1.00102E+12 1.03066E+10 5.30802E+11 6.311E+9 5.30091E+11 6.3062E+9 6.19329E+9 1.73033E+8 5.47632E+9 1.64205E+8 856254 86253.2
0.3797468354430379746835443038 1.35477E+13 4.28897E+10 1.01563E+12 1.04467E+10 5.39241E+11 6.40072E+9 5.38619E+11 6.3973E+9 5.2451E+9 1.4698E+8 4.59625E+9 1.38599E+8 741605 79325.6
0.5063291139240506329113924051 1.37692E+13 4.35913E+10 1.03281E+12 1.06225E+10 5.4582E+11 6.48969E+9 5.45013E+11 6.48402E+9 4.73544E+9 1.36616E+8 4.17769E+9 1.30707E+8 884001 87790.7
0.6329113924050632911392405063 1.39835E+13 4.427E+10 1.03544E+12 1.07202E+10 5.43967E+11 6.522E+9 5.43403E+11 6.51879E+9 3.93132E+9 1.18269E+8 3.45916E+9 1.1091E+8 622906 66133
0.7594936708860759493670886076 1.42113E+13 4.49909E+10 1.06139E+12 1.09652E+10 5.60278E+11 6.68869E+9 5.59374E+11 6.68326E+9 3.75124E+9 1.06112E+8 3.3093E+9 1.01312E+8 738582 77037.4
0.8860759493670886075949367089 1.44294E+13 4.56818E+10 1.0691E+12 1.1066E+10 5.62209E+11 6.73232E+9 5.61576E+11 6.7286E+9 3.55808E+9 1.01666E+8 3.14599E+9 9.68145E+7 603122 63875.3
1.012658227848101265822784810 1.46537E+13 4.63922E+10 1.05453E+12 1.10811E+10 5.55534E+11 6.75808E+9 5.54578E+11 6.75214E+9 3.37292E+9 9.42327E+7 2.99704E+9 8.97974E+7 450145 55492.4
1.139240506329113924050632911 1.48778E+13 4.71018E+10 1.09968E+12 1.14179E+10 5.8026E+11 6.95565E+9 5.79602E+11 6.9519E+9 3.12833E+9 9.15736E+7 2.77754E+9 8.74796E+7 503118 70285.6
1.265822784810126582278481013 1.51001E+13 4.7806E+10 1.10894E+12 1.15413E+10 5.87133E+11 7.06059E+9 5.86046E+11 7.05293E+9 2.58933E+9 8.05446E+7 2.23101E+9 7.53026E+7 6.27333E+6 3.57915E+6
