# Instrument-source: 'phonon_Dorothy_modified2.instr'
# Date: Wed Mar 15 10 26 2023
# Ncount: 100000
# Numpoints: 80
# Param: E = 5
# type: multiarray_1d(80)
# title: Scan of E
# xlabel: 'E'
# ylabel: 'Intensity'
# xvars: E
# yvars: (l_monitor_before_mono_I,l_monitor_before_mono_ERR) (l_monitor_after_mono_I,l_monitor_after_mono_ERR) (l_monitor_before_sam_I,l_monitor_before_sam_ERR) (e_monitor_before_sam_I,e_monitor_before_sam_ERR) (psd_monitoraftersample_I,psd_monitoraftersample_ERR) (e_monitor_beforeana_I,e_monitor_beforeana_ERR) (psd_monitor_I,psd_monitor_ERR)
# xlimits: 15 5
# filename: mccode.dat
# variables: E l_monitor_before_mono_I l_monitor_before_mono_ERR l_monitor_after_mono_I l_monitor_after_mono_ERR l_monitor_before_sam_I l_monitor_before_sam_ERR e_monitor_before_sam_I e_monitor_before_sam_ERR psd_monitoraftersample_I psd_monitoraftersample_ERR e_monitor_beforeana_I e_monitor_beforeana_ERR psd_monitor_I psd_monitor_ERR
5 2.21048E+13 6.99861E+10 1.4475E+12 1.59528E+10 7.67262E+11 9.72287E+9 7.66636E+11 9.71975E+9 8.14944E+6 331192 1.58617E+6 270157 8469.89 2143.27
5.126582278481012658227848101 2.23494E+13 7.07608E+10 1.47057E+12 1.62173E+10 7.77596E+11 9.90339E+9 7.77065E+11 9.90015E+9 2.43172E+7 1.32688E+6 1.40034E+7 1.20054E+6 574991 218332
5.253164556962025316455696202 2.2597E+13 7.15446E+10 1.4738E+12 1.62858E+10 7.78487E+11 9.91225E+9 7.77665E+11 9.90771E+9 5.69775E+7 2.86504E+6 4.45391E+7 2.7377E+6 3.85685E+6 740001
5.379746835443037974683544304 2.28476E+13 7.23382E+10 1.51725E+12 1.66473E+10 8.0421E+11 1.01869E+10 8.02626E+11 1.01751E+10 1.2561E+8 4.75002E+6 1.05881E+8 4.52009E+6 1.18678E+7 1.3562E+6
5.506329113924050632911392405 2.30955E+13 7.31233E+10 1.50938E+12 1.66317E+10 7.92355E+11 1.0108E+10 7.91038E+11 1.00994E+10 1.49479E+8 5.40022E+6 1.25494E+8 5.17833E+6 1.29519E+7 1.39805E+6
5.632911392405063291139240506 2.33456E+13 7.3915E+10 1.53871E+12 1.69052E+10 8.10144E+11 1.02841E+10 8.08815E+11 1.02757E+10 1.68616E+8 6.27202E+6 1.38207E+8 5.99848E+6 1.49572E+7 1.68529E+6
5.759493670886075949367088608 2.35878E+13 7.46818E+10 1.5421E+12 1.70503E+10 8.1529E+11 1.03957E+10 8.14374E+11 1.03906E+10 1.64145E+8 6.03839E+6 1.30546E+8 5.71716E+6 1.30495E+7 1.62906E+6
5.886075949367088607594936709 2.38439E+13 7.54929E+10 1.55039E+12 1.71706E+10 8.19797E+11 1.04906E+10 8.18942E+11 1.04862E+10 1.24966E+8 5.0287E+6 9.15216E+7 4.67917E+6 8.84874E+6 1.38313E+6
6.012658227848101265822784810 2.40999E+13 7.63028E+10 1.5784E+12 1.737E+10 8.38221E+11 1.06508E+10 8.36768E+11 1.06412E+10 8.97496E+7 3.59982E+6 5.96479E+7 3.40803E+6 5.41105E+6 966091
6.139240506329113924050632911 2.43389E+13 7.70603E+10 1.57176E+12 1.74506E+10 8.46883E+11 1.07893E+10 8.46185E+11 1.0785E+10 4.27255E+7 1.87771E+6 1.90533E+7 1.70477E+6 1.23971E+6 325819
6.265822784810126582278481013 2.4595E+13 7.7871E+10 1.59708E+12 1.76659E+10 8.52621E+11 1.08586E+10 8.52122E+11 1.08558E+10 2.59035E+7 943366 6.47496E+6 781651 385568 161208
6.392405063291139240506329114 2.4851E+13 7.86817E+10 1.59888E+12 1.77704E+10 8.52838E+11 1.0911E+10 8.51876E+11 1.09046E+10 1.92832E+7 507982 1.31223E+6 276789 67984.7 13603.7
6.518987341772151898734177215 2.50931E+13 7.94486E+10 1.60922E+12 1.79283E+10 8.49273E+11 1.09101E+10 8.48665E+11 1.09074E+10 1.88642E+7 422293 226624 70815 119084 18481.1
6.645569620253164556962025316 2.53485E+13 8.02566E+10 1.62037E+12 1.80963E+10 8.57623E+11 1.10696E+10 8.5699E+11 1.10664E+10 1.95296E+7 427291 0 0 97127.8 16207.2
6.772151898734177215189873418 2.55944E+13 8.10349E+10 1.64365E+12 1.83234E+10 8.80579E+11 1.12757E+10 8.79834E+11 1.12722E+10 1.79395E+7 415087 0 0 104733 18462.6
6.898734177215189873417721519 2.58509E+13 8.18479E+10 1.61766E+12 1.82547E+10 8.47483E+11 1.1073E+10 8.46424E+11 1.10672E+10 1.88903E+7 421125 0 0 164753 23947.1
